#ID                    add o tf ib tmrs a p e lo h tot alf b xv o p s  cl w d det cf trg SOU  U      l       b    ext  vc   Ak    stardens  a      b     J20     H20     K20     H-K    J-K     
2MASXJ05413586+2357039  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   1 3 0  8  0  0  7661  10   183.777  -3.378  0   1   0.44     3.60   44.4   33.7  12.165  11.180  10.734   0.45   1.43   
2MASXJ05413712+2930454  0  1 1  1   0  0 0 0  9 9   0  2 1   1 0 0 0   4 4 0  8  0  0  7662  10   179.051  -0.441  4   1   0.60     3.69   40.8   27.7  12.431  11.237  10.700   0.54   1.73   
2MASXJ05413754+2356379  0  0 1  1   0  0 0 0  9 1   1  2 1   1 0 0 0   1 1 0  4  0  0  0000  10   183.786  -3.377  0   1   0.44     3.60   52.6   22.1  12.381  11.283  10.689   0.59   1.69   
2MASXJ05414547+2937244  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   2 4 0  8  0  0  7663  10   178.973  -0.356  0   1   0.52     3.69   24.2   18.9  13.421  12.237  11.735   0.50   1.69   
2MASXJ05414849+3546186  8  0 0  1   0  0 0 0  9 9   0  8 1   1 0 0 0   1 6 0  0  0  0  0000  8    173.754   2.896  4  -2   1.80     3.55   10.6   10.6  15.499  14.094  13.385   0.71   2.11   
2MASXJ05430220+2801422  0  0 0  1   7  0 0 0  9 1   1  2 1   1 0 0 0   1 1 0  0  0  0  0000  10   180.477  -0.959  0   1   0.47     3.65   32.6   18.9  12.625  11.539  11.024   0.51   1.60   
2MASXJ05431777+3138489  0  1 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   1 2 0  8  0  0  7665  10   177.427   0.991  0   1   0.44     3.65   39.6   27.7  12.955  11.881  11.411   0.47   1.54   
2MASXJ05434263+3516031  0  1 0  1   0  0 0 0  9 9   0  1 1   1 0 0 0   3 5 0  8  0  0  6877  4    174.387   2.961  0   1   0.36     3.62   38.2   34.4  12.758  11.715  11.128   0.59   1.63   
2MASXJ05434892+3056391  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 8   2 5 0  8  0  0  7666  10   178.084   0.716  0   1   0.76     3.64   29.8   27.4  13.205  12.200  11.622   0.58   1.58   
2MASXJ05451158+2115474  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   2 5 0  0  0  0  0000  10   186.508  -4.074  0   1   0.28     3.56   32.0   20.5  12.430  11.482  11.133   0.35   1.30   
2MASXJ05452013+3649316  0  1 0  1   0  0 0 0  9 9   0  1 1   1 1 0 0   1 5 0  8  0  0  7127  4    173.225   4.052  0   1   0.25     3.63   37.2   25.3  12.472  11.600  11.198   0.40   1.27   
2MASXJ05452124+2321174  0  1 1  1   0  0 0 0  9 9   0  2 1   1 0 0 0   1 5 0  8  0  0  7667  10   184.736  -2.957  0   1   0.49     3.57   36.4   11.6  13.289  12.112  11.633   0.48   1.66   
2MASXJ05453423-1018434  0  0 0  1   7  0 0 0  1 9   4  1 3   1 0 0 0   2 4 0  0  0  0  0000  4    214.884 -19.258  0   1   0.45     3.05   37.6   28.6  12.222  11.209  10.833   0.38   1.39   
2MASXJ05454087+2813165  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   2 5 0  8  0  0  7668  10   180.617  -0.361  4   1   0.48     3.61   35.2   31.0  12.561  11.530  10.994   0.54   1.57   
2MASXJ05455189+2257340  8  0 0  0   0  0 0 0  9 9   0  8 1   1 0 0 0   2 4 0  0  0  0  0000  10   185.136  -3.062  0   1   0.48     3.52   22.0   16.7  12.972  12.198  11.836   0.36   1.14   
2MASXJ05462224+3155264  0  0 0  1   7  0 0 1  9 1   1  2 1   1 0 0 0   1 1 0  0  0  0  0000  10   177.532   1.692  0   1   0.26     3.59   38.2   29.0  12.407  11.588  11.126   0.46   1.28   
2MASXJ05463922+1858511  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   1 2 0  0  0  0  0000  10   188.647  -4.958  0   1   0.20     3.48   48.8   36.1  11.627  10.722  10.349   0.37   1.28   
2MASXJ05465770+3152089  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   2 4 0  0  0  0  0000  10   177.644   1.771  0   1   0.24     3.63   30.4   28.0  12.214  11.360  10.971   0.39   1.24   
2MASXJ05470483+2531192  0  0 1  1   7  0 0 0  9 1   1  2 1   1 0 0 0   1 1 0  0  0  0  0000  10   183.086  -1.496  0   1   0.44     3.63   36.0   13.0  13.001  11.983  11.457   0.53   1.54   
2MASXJ05470571+1733127  0  0 0  1   1  0 0 0  9 1   1  2 2   1 0 0 0   1 1 0  0  0  0  0000  10   189.931  -5.600  0   1   0.15     3.53   49.0   43.1  12.397  11.600  11.277   0.32   1.12   
2MASXJ05471117+1733467  0  1 0  1   1  0 0 0  9 9   0  2 2   1 0 0 0   1 1 0  1  2  3  8651  10   189.934  -5.577  0   1   0.15     3.53   36.2   23.2  12.070  11.208  10.746   0.46   1.32   
2MASXJ05471940+2444422  0  1 1  1   0  0 0 0  9 9   0  2 1   1 0 0 0   1 4 0  8  0  0  7669  10   183.780  -1.852  0   1   0.38     3.67   37.8   10.6  12.842  11.786  11.296   0.49   1.55   
2MASXJ05474966+2529148  0  0 1  1   7  0 0 0  9 1   1  2 1   1 0 0 0   1 5 0  0  0  0  0000  10   183.203  -1.370  0   1   0.35     3.66   48.2   15.4  12.569  11.569  11.176   0.39   1.39   
2MASXJ05480756+2141579  0  1 1  1   0  0 0 0  9 9   0  2 1   1 0 0 0   1 2 0  8  0  0  7088  10   186.487  -3.265  0   1   0.22     3.66   61.4   18.4  11.824  10.912  10.445   0.47   1.38   
2MASXJ05481285+3153223  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   2 4 0  0  0  0  0000  10   177.764   2.009  0   1   0.21     3.66   41.2   33.0  11.716  10.872  10.500   0.37   1.22   
2MASXJ05484977+2819541  8  0 0  0   0  0 0 0  9 9   0  8 1   1 0 0 0   3 5 0  0  0  0  0000  10   180.882   0.289  0   1   0.42     3.62   24.0   22.6  13.271  12.210  11.731   0.48   1.54   
2MASXJ05491821+1947083  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   4 2 0  8  0  0  7670  10   188.275  -4.009  0   1   0.31     3.60   44.4   40.0  11.983  10.992  10.548   0.44   1.43   
2MASXJ05492111+1750279  0  0 0  1   7  0 0 1  9 1   1  2 1   1 0 0 0   1 1 0  0  0  0  0000  10   189.958  -4.991  0   1   0.14     3.64   56.6   31.7  11.997  11.216  10.752   0.46   1.24   
2MASXJ05492365+3149150  0  0 0  1   7  0 0 0  1 1   1  2 1   1 0 0 0   1 1 0  0  0  0  0000  10   177.952   2.189  0   1   0.19     3.64   36.0   25.9  12.537  11.868  11.294   0.57   1.24   
2MASXJ05493145+1738569  0  0 1  1   1  0 0 0  1 1   1  2 2   1 0 0 0   1 1 0  0  0  0  0000  10   190.145  -5.054  0   1   0.13     3.61   69.4   22.2  11.272  10.396   9.976   0.42   1.30   
2MASXJ05493153+1741079  0  0 0  1   1  0 0 0  3 9   5  2 2   1 0 0 0   1 4 0  0  0  0  0000  10   190.114  -5.035  0   1   0.13     3.61   57.8   30.1  10.862  10.081   9.773   0.31   1.09   
2MASXJ05493394+1836051  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   2 2 0  0  0  0  0000  10   189.328  -4.560  0   1   0.19     3.63   31.6   24.0  12.617  11.688  11.405   0.28   1.21   
2MASXJ05500007+3300184  8  0 0  0   0  0 0 0  9 9   0  8 1   1 0 0 0   1 4 0  0  0  0  0000  10   177.000   2.906  0   1   0.24     3.66   30.0   15.6  13.090  11.978  11.500   0.48   1.59   
2MASXJ05501167+3258153  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   3 4 0  8  0  0  7671  10   177.050   2.923  0   1   0.23     3.66   38.0   30.4  12.078  11.133  10.735   0.40   1.34   
2MASXJ05502243+1757384  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   2 5 0  0  0  0  0000  10   189.979  -4.721  0   1   0.15     3.65   25.0   16.5  12.526  11.691  11.352   0.34   1.17   
2MASXJ05502254+2334244  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   4 5 0  8  0  0  7672  10   185.143  -1.857  0   1   0.47     3.64   33.0   31.7  13.180  12.041  11.583   0.46   1.60   
2MASXJ05504707+2701149  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   2 5 0  8  0  0  7673  10   182.229  -0.013  0   1   0.50     3.65   34.0   24.5  13.025  11.861  11.390   0.47   1.64   
2MASXJ05505381+1904079  8  0 0  0   0  0 0 0  9 9   0  8 1   1 0 0 0   3 5 0  0  0  0  0000  10   189.085  -4.051  0   1   0.31     3.59   24.0   21.6  12.999  11.978  11.581   0.40   1.42   
2MASXJ05510098+2926428  0  0 1  1   7  0 0 0  1 9   4  2 1   1 0 0 0   1 1 0  0  0  0  0000  10   180.172   1.272  0   1   0.28     3.64   35.2   16.9  12.935  11.957  11.432   0.52   1.50   
2MASXJ05511826+3347263  0  0 0  1   7  0 0 0  9 1   1  1 1   1 0 0 0   1 3 0  0  0  0  0000  10   176.462   3.540  0   1   0.29     3.59   40.4   24.2  12.540  11.711  11.180   0.53   1.36   
2MASXJ05511944+1855027  0  1 1  1   0  0 0 0  9 9   0  2 1   1 0 0 0   1 1 0  8  0  0  7674  10   189.267  -4.041  0   1   0.30     3.59   38.4   17.7  12.745  11.767  11.264   0.50   1.48   
2MASXJ05514373+3326056  0  0 0  1   7  0 0 0  1 9   4  1 1   1 0 0 0   2 5 0  0  0  0  0000  10   176.814   3.436  0   1   0.27     3.58   28.0   20.2  12.579  11.722  11.332   0.39   1.25   
2MASXJ05515128+1818051  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   2 5 0  8  0  0  7675  10   189.863  -4.245  0   1   0.25     3.61   29.6   21.3  12.752  11.768  11.368   0.40   1.38   
2MASXJ05515780+1807051  0  1 0  1   0  0 0 0  9 9   1  2 1   1 0 0 0   1 1 0  1  0  3  7676  10   190.035  -4.316  0   1   0.23     3.64   35.4   19.8  12.690  11.750  11.275   0.48   1.42   
2MASXJ05520776+1611549  0  0 1  1   1  0 0 1  9 1   1  2 2   1 0 0 0   1 1 0  0  0  0  0000  10   191.718  -5.250  0   1   0.11     3.63   56.2   16.9  12.279  11.424  11.083   0.34   1.20   
2MASXJ05521278+3344455  0  1 0  1   0  0 0 0  9 9   0  1 1   1 0 0 0   1 4 0  8  0  0  6878  10   176.596   3.680  0   1   0.27     3.62   70.0   50.4  11.416  10.573  10.191   0.38   1.22   
2MASXJ05524113+3056577  0  1 1  1   0  0 0 0  9 9   0  2 1   1 0 0 0   1 1 0  8  0  0  7089  10   179.061   2.348  0   1   0.18     3.63   47.4   14.2  12.622  11.676  11.183   0.49   1.44   
2MASXJ05524827-1020311  5  1 1  1   1  0 0 0  1 9   4  5 3   1 0 0 0   1 5 0  8  0  0  8421  4    215.715 -17.663  0   1   0.37     3.21   34.8   14.6  12.449  11.582  11.147   0.43   1.30   
2MASXJ05530102+1902535  8  0 1  0   0  0 0 0  9 9   0  8 1   1 0 0 0   1 1 0  0  0  0  0000  10   189.357  -3.630  0   1   0.30     3.55   35.2   16.2  13.031  11.995  11.589   0.41   1.44   
2MASXJ05530261+3410117  8  0 0  0   0  0 0 0  9 9   0  8 1   1 0 0 0   1 5 0  0  0  0  0000  10   176.317   4.043  0   1   0.29     3.62   31.8   23.5  12.824  11.927  11.548   0.38   1.28   
2MASXJ05531219+2144149  0  1 0  1   0  0 0 0  9 9   0  2 1   1 1 0 0   1 3 0  8  0  0  7677  10   187.057  -2.231  0   1   0.32     3.69   35.2   22.5  12.441  11.748  11.373   0.38   1.07   
2MASXJ05531423+3622021  0  0 0  1   1  0 0 0  1 9   4  1 2   1 0 0 0   3 5 0  0  0  0  0000  7    174.432   5.183  0   1   0.20     3.57   38.8   27.2  12.391  11.573  11.246   0.33   1.14   
2MASXJ05534910+3106555  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   3 5 0  0  0  0  0000  10   179.040   2.642  0   1   0.21     3.62   35.0   28.0  11.767  10.869  10.520   0.35   1.25   
2MASXJ05540495+3127485  0  1 0  0   0  0 0 0  9 9   0  2 1   1 0 0 0   3 5 0  8  0  0  7678  10   178.768   2.866  0   1   0.18     3.68   25.0   18.0  12.737  11.865  11.422   0.44   1.31   
2MASXJ05540715+1759352  0  1 0  1   0  0 0 1  9 9   1  2 1   1 0 0 0   2 1 0  1  0  2  7679  10   190.402  -3.936  0   1   0.27     3.63   40.6   33.3  11.813  10.878  10.499   0.38   1.31   
2MASXJ05541029+1758346  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   3 2 0  1  0  2  8652  10   190.423  -3.934  0   1   0.28     3.58   64.0   48.6  10.990  10.103   9.752   0.35   1.24   
2MASXJ05544072+1510134  0  0 1  1   1  0 0 1  1 1   1  2 2   1 0 0 0   1 1 0  0  0  0  0000  10   192.920  -5.235  0   1   0.12     3.53   52.6   26.3  12.276  11.596  11.313   0.28   0.96   
2MASXJ05544721+3133030  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   4 4 0  0  0  0  0000  10   178.768   3.040  0   1   0.17     3.61   43.6   32.3  11.920  11.067  10.699   0.37   1.22   
2MASXJ05553060+1730377  8  0 1  0   0  0 0 0  9 9   0  8 1   1 0 0 0   1 1 0  0  0  0  0000  10   190.987  -3.892  0   1   0.30     3.59   41.2   19.8  13.060  12.090  11.591   0.50   1.47   
2MASXJ05553522+2842179  8  0 0  0   7  0 0 0  1 1   1  8 1   1 0 0 0   1 1 0  0  0  0  0000  10   181.317   1.757  0   1   0.22     3.60   35.6   30.6  12.680  11.916  11.496   0.42   1.18   
2MASXJ05554521+1503265  0  0 0  1   1  0 0 0  1 9   4  2 2   1 0 0 0   3 4 0  0  0  0  0000  10   193.149  -5.066  0   1   0.13     3.57   33.4   26.7  12.013  11.194  10.869   0.32   1.14   
2MASXJ05572787+1521162  0  0 0  1   7  5 0 0  1 9   4  2 1   1 0 0 0   1 5 0  0  0  0  0000  10   193.096  -4.560  0   1   0.15     3.58   35.0   23.1  12.209  11.409  11.037   0.37   1.17   
2MASXJ05575173+2233406  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   2 5 0  8  0  0  7680  10   186.888  -0.884  0   1   0.45     3.68   31.0   19.8  13.065  12.048  11.480   0.57   1.59   
2MASXJ05583187+2244210  0  1 1  1   0  0 0 0  9 9   1  2 1   1 0 0 0   3 5 0  1  0  2  7681  10   186.811  -0.662  0   1   0.50     3.68   41.6   22.5  12.635  11.556  10.962   0.59   1.67   
2MASXJ05583483+1754200  0  1 0  1   0  0 0 0  1 9   1  2 1   1 0 0 0   1 1 0  1  0  1  7090  10   191.010  -3.061  0   1   0.44     3.58   51.0   29.6  12.335  11.396  10.978   0.42   1.36   
2MASXJ05585447+1759445  0  1 1  1   0  0 0 0  9 9   0  2 1   1 0 0 0   4 5 0  1  1  5  7682  10   190.970  -2.949  0   1   0.50     3.60   27.2   16.9  13.069  11.863  11.372   0.49   1.70   
2MASXJ05590035+1806455  0  1 1  1   0  0 0 0  9 9   1  2 1   1 0 0 0   2 4 1  1  1  2  7683  10   190.880  -2.870  0   1   0.53     3.62   36.4   22.6  12.896  11.750  11.313   0.44   1.58   
2MASXJ05590393+1804285  0  1 0  1   0  0 0 0  9 9   1  2 1   1 0 0 0   2 1 0  1  1  2  7684  10   190.920  -2.877  0   1   0.53     3.62   32.0   22.4  12.614  11.526  10.901   0.62   1.71   
2MASXJ05594285+2108465  0  1 1  1   0  0 0 0  9 1   1  2 1   1 0 0 0   1 1 0  9  0  0  8571  10   188.329  -1.218  0   1   0.54     3.60   43.6   12.2  13.434  12.129  11.524   0.60   1.91   
2MASXJ06001661+3000191  0  0 1  1   7  0 0 0  1 9   4  2 1   1 0 0 0   1 2 0  0  0  0  0000  10   180.699   3.291  0   1   0.16     3.64   48.0   19.2  12.456  11.583  11.120   0.46   1.34   
2MASXJ06005250+2957315  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   2 2 0  0  0  0  0000  10   180.804   3.381  0   1   0.15     3.63   38.8   22.5  12.230  11.346  10.935   0.41   1.29   
2MASXJ06010670+3342353  0  0 1  1  -4  0 0 0  9 1   1  1 2   1 0 0 0   1 1 0  0  0  0  0000  10   177.552   5.267  0   1   0.30     3.50   49.6   10.9  13.002  11.717  11.101   0.62   1.90   
2MASXJ06010901+2939525  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   4 5 0  0  0  0  0000  10   181.089   3.288  0   1   0.16     3.58   33.4   30.1  12.168  11.303  10.959   0.34   1.21   
2MASXJ06014810+1644436  0  0 0  1   7  5 0 0  1 9   4  2 1   1 0 0 0   2 4 0  0  0  0  0000  10   192.400  -2.967  0   1   0.38     3.62   38.8   32.6  12.464  11.539  11.096   0.44   1.37   
2MASXJ06015387+1816446  8  0 1  1   0  0 0 0  9 9   0  8 1   1 0 0 0   1 1 0  0  0  0  0000  10   191.076  -2.191  0   1   0.60     3.61   33.0   15.8  13.573  12.462  11.917   0.55   1.66   
2MASXJ06015745+2852013  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   1 4 0  0  0  0  0000  10   181.872   3.048  0   1   0.17     3.62   41.4   33.1  12.467  11.601  11.214   0.39   1.25   
2MASXJ06020437+2311047  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   1 5 0  8  0  0  7685  10   186.830   0.267  0   1   0.46     3.72   33.0   23.8  13.209  12.226  11.635   0.59   1.57   
2MASXJ06021580+3001269  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   3 5 0  0  0  0  0000  10   180.895   3.675  0   1   0.15     3.62   34.4   29.6  12.500  11.595  11.293   0.30   1.21   
2MASXJ06021638+3112379  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   1 1 0  0  0  0  0000  10   179.859   4.258  0   1   0.29     3.54   38.4   24.6  12.603  11.731  11.170   0.56   1.43   
2MASXJ06021688+1901026  0  1 1  1   0  0 0 0  9 9   0  2 1   1 0 0 0   2 5 0  8  0  0  7686  10   190.478  -1.748  0   1   0.58     3.63   25.8   14.4  13.355  12.289  11.787   0.50   1.57   
2MASXJ06021738+3158029  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   3 5 0  0  0  0  0000  10   179.199   4.631  0   1   0.27     3.55   34.6   27.7  12.205  11.298  10.933   0.37   1.27   
2MASXJ06022068+2844085  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   1 5 0  8  0  0  7687  10   182.028   3.057  0   1   0.16     3.61   41.4   26.5  12.604  11.856  11.379   0.48   1.23   
2MASXJ06022660+1450540  8  0 1  0   0  0 0 0  9 1   1  8 1   1 1 0 0   1 3 0  0  0  0  0000  10   194.132  -3.765  0   1   0.32     3.61   66.8   14.7  12.857  12.034  11.668   0.37   1.19   
2MASXJ06023546+2201525  0  1 1  1   0  0 0 0  1 1   1  2 1   1 0 0 0   1 1 0  1  0  1  7688  10   187.892  -0.198  0   1   0.42     3.70   56.2   20.2  12.422  11.356  10.825   0.53   1.60   
2MASXJ06025515+2145344  8  0 0  0   0  0 0 0  9 3   3  8 1   1 0 0 0   1 1 0  0  0  0  0000  10   188.166  -0.266  0   1   0.43     3.59   50.0   38.0  13.234  12.120  11.740   0.38   1.49   
2MASXJ06025718+3148582  8  0 0  0   7  0 0 0  1 9   4  8 1   1 0 0 0   2 4 0  0  0  0  0000  10   179.400   4.680  0   1   0.27     3.53   25.2   15.6  12.817  11.924  11.538   0.39   1.28   
2MASXJ06031802+1847563  0  1 1  1   0  0 0 0  9 9   0  2 1   1 0 0 0   2 5 0  8  0  0  7689  8    190.787  -1.646  0   1   0.57     3.55   23.4   10.3  13.244  12.169  11.702   0.47   1.54   
2MASXJ06033527+2941442  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   2 5 0  0  0  0  0000  10   181.323   3.764  0   1   0.26     3.66   57.6   50.7  11.547  10.562  10.184   0.38   1.36   
2MASXJ06033727+2926242  8  0 0  0   0  0 0 0  9 9   0  8 1   1 0 0 0   3 5 0  0  0  0  0000  10   181.550   3.646  0   1   0.22     3.63   27.8   20.0  12.660  11.816  11.490   0.33   1.17   
2MASXJ06034588+1812362  0  1 1  1   0  0 0 0  9 9   1  2 1   1 0 0 0   1 4 1  1  0  2  7690  10   191.354  -1.839  0   1   0.83     3.62   31.6   12.0  13.873  12.514  11.849   0.66   2.02   
2MASXJ06034709+2937302  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   2 2 0  0  0  0  0000  10   181.405   3.767  0   1   0.25     3.66   25.0   14.0  12.731  11.828  11.432   0.40   1.30   
2MASXJ06035264+2942134  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   4 4 1  0  0  0  0000  10   181.346   3.823  0   1   0.28     3.62   27.4   23.6  12.459  11.438  10.993   0.44   1.47   
2MASXJ06043221+3055063  0  0 1  1   7  0 0 0  1 9   4  2 1   1 0 0 0   1 2 0  0  0  0  0000  10   180.352   4.539  0   1   0.25     3.57   39.6   17.4  12.501  11.558  11.188   0.37   1.31   
2MASXJ06043474+3028313  0  1 0  1   0  0 0 0  9 9   0  2 1   4 0 0 0   1 5 0  8  0  0  8653  10   180.745   4.331  5  -1   2.59     3.69   10.6   10.6  15.579  14.350  13.592   0.76   1.99   
2MASXJ06045592+2201120  0  0 0  1   0  0 0 0  9 1   1  2 1   1 0 0 0   1 1 0  0  0  0  0000  10   188.168   0.269  0   1   0.39     3.65   43.2   22.5  12.589  11.643  11.132   0.51   1.46   
2MASXJ06051202+3201231  0  0 1  1   1  0 0 0  1 9   4  2 2   1 0 0 0   1 5 0  0  0  0  0000  10   179.451   5.198  0   1   0.31     3.52   40.8   20.4  12.596  11.689  11.164   0.53   1.43   
2MASXJ06053254+2941454  0  1 1  1   7  0 0 0  1 9   4  2 1   2 1 0 0   4 5 0  8  0  0  8311  10   181.530   4.135  0  -2   0.37     3.45   52.2   25.1  12.562  11.565  11.066   0.50   1.50   
2MASXJ06055381+2807514  0  1 1  1   7  0 0 0  1 9   4  2 1   1 0 0 0   1 1 0  8  0  0  8539  10   182.938   3.443  0   1   0.13     3.63   54.8   15.3  12.202  11.384  11.042   0.34   1.16   
2MASXJ06060282+3003307  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   2 5 0  8  0  0  7691  10   181.265   4.406  0   1   0.33     3.53   46.4   27.8  12.752  11.454  10.818   0.64   1.93   
2MASXJ06061308+3102377  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   2 5 0  0  0  0  0000  10   180.417   4.915  0   1   0.29     3.55   33.8   21.6  12.935  11.931  11.428   0.50   1.51   
2MASXJ06062432+3147327  0  0 0  1   1  0 0 0  1 9   4  2 2   1 0 0 0   2 5 0  0  0  0  0000  10   179.778   5.310  0   1   0.29     3.55   47.8   44.0  11.702  10.704  10.301   0.40   1.40   
2MASXJ06063141+1737386  8  0 1  1   0  0 0 0  9 9   0  8 1   1 0 0 0   1 1 0  0  0  0  0000  8    192.184  -1.552  0   1   0.59     3.67   46.4   13.0  13.480  12.390  11.866   0.52   1.61   
2MASXJ06063865+2839196  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   1 4 0  0  0  0  0000  10   182.559   3.841  0   1   0.21     3.46   38.4   37.6  12.456  11.576  11.211   0.36   1.24   
2MASXJ06064717+3146181  0  0 0  1   1  0 0 0  1 9   4  2 2   1 0 0 0   1 4 0  0  0  0  0000  10   179.835   5.371  0   1   0.27     3.58   24.6   20.2  12.739  11.771  11.401   0.37   1.34   
2MASXJ06065007+2101089  0  1 1  1   0  0 0 0  9 9   0  2 1   1 0 0 0   1 5 0  8  0  0  8427  10   189.258   0.166  0   1   0.51     3.58   44.2   16.8  13.930  12.292  11.499   0.79   2.43   
2MASXJ06074379+1608036  0  1 1  1   0  1 0 1  9 9   1  2 1   1 0 0 0   1 1 0  1  1  2  7692  10   193.629  -2.026  0   1   0.56     3.62   29.4   20.0  13.515  12.155  11.764   0.39   1.75   
2MASXJ06074593+3225063  0  0 1  1   1  0 0 0  9 2   2  2 2   1 0 0 0   1 5 0  0  0  0  0000  10   179.364   5.863  0   1   0.27     3.53   50.0   25.0  12.252  11.365  10.945   0.42   1.31   
2MASXJ06074754+1604526  0  1 1  1   0  5 0 0  9 9   0  2 1   1 0 0 0   1 1 0  1  1  6  8428  10   193.683  -2.038  0   1   0.57     3.62   51.4   15.4  12.911  11.575  10.879   0.70   2.03   
2MASXJ06075753-0510150  0  1 0  1   0  0 0 0  9 9   0  1 3   2 0 0 0   3 5 0  8  0  0  8654  10   212.614 -12.019  5   1   0.80     3.37   20.8   18.7  14.325  12.680  11.924   0.76   2.40   
2MASXJ06080417+2802003  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   2 4 0  8  0  0  7693  10   183.256   3.815  0   1   0.18     3.61   37.4   29.9  11.780  10.947  10.580   0.37   1.20   
2MASXJ06080819+2043562  8  0 0  0   0  0 0 0  9 9   0  8 1   3 0 0 0   9 7 0  0  0  0  0000  10   189.656   0.292  0  -1   1.55     3.64   12.8   12.8       *       *  13.866      *      *   
2MASXJ06081580+2923189  0  0 0  1   7  0 0 0  1 9   4  2 1   1 0 0 0   1 4 0  0  0  0  0000  10   182.086   4.505  0   1   0.42     3.47   34.2   27.4  13.010  12.085  11.595   0.49   1.41   
2MASXJ06083060+1539582  8  0 0  0   0  0 0 0  9 9   0  8 1   4 0 0 0   9 5 0  0  0  0  0000  10   194.130  -2.088  5   1   1.25     3.61   11.4   11.4  15.332  14.273  13.339   0.93   1.99   
2MASXJ06085995+1543230  0  1 1  1   0  5 0 0  9 9   0  2 1   2 0 0 0   9 4 0  8  0  0  8429  10   194.137  -1.958  5  -2   1.35     3.58   34.4   19.3  14.346  12.846  12.300   0.55   2.05   
2MASXJ06090019+2024023  8  0 1  1   0  0 0 0  9 9   0  8 1   3 1 0 0   1 6 0  0  0  0  0000  10   190.045   0.308  5  -1   2.59     3.72   15.8    8.2       *  14.825  13.953   0.87      *   
2MASXJ06092756+1338133  0  1 0  1   0  0 0 0  9 9   0  2 1   1 0 0 0   3 6 0  8  0  0  7694  10   196.020  -2.868  4   1   1.09     3.63   19.4   15.5  14.013  12.856  12.290   0.57   1.72   
2MASXJ06093503+1336433  8  0 1  0   0  0 0 0  9 9   0  8 1   1 0 0 0   2 6 0  0  0  0  0000  10   196.056  -2.853  4   1   1.33     3.63   17.0   11.9  15.096  13.676  12.933   0.74   2.16   
2MASXJ06095101+1839501  0  1 1  1   0  0 0 0  9 9   0  2 1   1 0 0 0   2 1 0  8  0  0  7695  8    191.661  -0.358  0   1   0.68     3.62   24.8   13.9  13.924  12.447  11.693   0.75   2.23   
2MASXJ06095948+1910113  0  1 1  1   0  0 0 0  9 9   0  2 1   1 0 0 0   3 4 0  8  0  0  7696  8    191.234  -0.084  0   1   0.59     3.63   38.4   22.3  12.813  11.533  10.923   0.61   1.89   
2MASXJ06100449+2029063  0  1 1  1   0  0 0 0  9 9   0  2 1   2 0 0 0   1 6 0  1  0  5  8430  10   190.092   0.569  5  -1   3.47     3.64   17.8   10.3   null   14.263  13.588   0.68   null   
2MASXJ06100794+1018075  0  1 1  1   7  0 0 0  1 9   4  2 1   1 0 0 0   1 4 0  8  0  0  8431  10   199.030  -4.325  0   1   0.22     3.61   42.8   18.8  12.210  11.341  10.937   0.40   1.27   
